Filename;DIVYA.csv
Start Date;2009 01 01 / 03:52:56
Stop Date;2009 01 01 / 04:13:24
Serial Number;1551019J010
Identifier;id210

Setup;
Detector Mode;Internal Gating
Efficiency;10;%
Gate Width;5.00;ns
Trigger Delay;0.00;ns
Dead Time;2.50;us
Frequency;500000;Hz

Counting mode;Frequency
Integration time;0.2;s

Period;Detection;Detection Standard Deviation;Detection Min;Detection Max;Auxiliary1;Auxiliary1 Standard Deviation;Auxiliary1 Min;Auxiliary1 Max;Auxiliary2;Auxiliary2 Standard Deviation;Auxiliary2 Min;Auxiliary2 Max;Auxiliary1&2;Auxiliary1&2 Standard Deviation;Auxiliary1&2 Min;Auxiliary1&2 Max;Gate;Gate Standard Deviation;Gate Min;Gate Max;Clock;Clock Standard Deviation;Clock Min;Clock Max
633;2595;0;2595;2595;0;0;0;0;0;0;0;0;0;0;0;0;497405;0;497405;497405;500000;0;500000;500000
634;2540;0;2540;2540;0;0;0;0;0;0;0;0;0;0;0;0;497460;0;497460;497460;500000;0;500000;500000
635;2725;0;2725;2725;0;0;0;0;0;0;0;0;0;0;0;0;497275;0;497275;497275;500000;0;500000;500000
636;2375;0;2375;2375;0;0;0;0;0;0;0;0;0;0;0;0;497625;0;497625;497625;500000;0;500000;500000
637;2470;0;2470;2470;0;0;0;0;0;0;0;0;0;0;0;0;497530;0;497530;497530;500000;0;500000;500000
638;2425;0;2425;2425;0;0;0;0;0;0;0;0;0;0;0;0;497575;0;497575;497575;500000;0;500000;500000
639;2515;0;2515;2515;0;0;0;0;0;0;0;0;0;0;0;0;497485;0;497485;497485;500000;0;500000;500000
640;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
641;2430;0;2430;2430;0;0;0;0;0;0;0;0;0;0;0;0;497570;0;497570;497570;500000;0;500000;500000
642;2625;0;2625;2625;0;0;0;0;0;0;0;0;0;0;0;0;497375;0;497375;497375;500000;0;500000;500000
643;2630;0;2630;2630;0;0;0;0;0;0;0;0;0;0;0;0;497370;0;497370;497370;500000;0;500000;500000
644;2610;0;2610;2610;0;0;0;0;0;0;0;0;0;0;0;0;497390;0;497390;497390;500000;0;500000;500000
645;2620;0;2620;2620;0;0;0;0;0;0;0;0;0;0;0;0;497380;0;497380;497380;500000;0;500000;500000
646;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
647;2495;0;2495;2495;0;0;0;0;0;0;0;0;0;0;0;0;497505;0;497505;497505;500000;0;500000;500000
648;2470;0;2470;2470;0;0;0;0;0;0;0;0;0;0;0;0;497530;0;497530;497530;500000;0;500000;500000
649;2625;0;2625;2625;0;0;0;0;0;0;0;0;0;0;0;0;497375;0;497375;497375;500000;0;500000;500000
650;2730;0;2730;2730;0;0;0;0;0;0;0;0;0;0;0;0;497270;0;497270;497270;500000;0;500000;500000
651;2595;0;2595;2595;0;0;0;0;0;0;0;0;0;0;0;0;497405;0;497405;497405;500000;0;500000;500000
652;2385;0;2385;2385;0;0;0;0;0;0;0;0;0;0;0;0;497615;0;497615;497615;500000;0;500000;500000
653;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
654;2705;0;2705;2705;0;0;0;0;0;0;0;0;0;0;0;0;497295;0;497295;497295;500000;0;500000;500000
655;2565;0;2565;2565;0;0;0;0;0;0;0;0;0;0;0;0;497435;0;497435;497435;500000;0;500000;500000
656;2490;0;2490;2490;0;0;0;0;0;0;0;0;0;0;0;0;497510;0;497510;497510;500000;0;500000;500000
657;2365;0;2365;2365;0;0;0;0;0;0;0;0;0;0;0;0;497635;0;497635;497635;500000;0;500000;500000
658;2440;0;2440;2440;0;0;0;0;0;0;0;0;0;0;0;0;497560;0;497560;497560;500000;0;500000;500000
659;2440;0;2440;2440;0;0;0;0;0;0;0;0;0;0;0;0;497560;0;497560;497560;500000;0;500000;500000
660;2475;0;2475;2475;0;0;0;0;0;0;0;0;0;0;0;0;497525;0;497525;497525;500000;0;500000;500000
661;2355;0;2355;2355;0;0;0;0;0;0;0;0;0;0;0;0;497645;0;497645;497645;500000;0;500000;500000
662;2650;0;2650;2650;0;0;0;0;0;0;0;0;0;0;0;0;497350;0;497350;497350;500000;0;500000;500000
663;2880;0;2880;2880;0;0;0;0;0;0;0;0;0;0;0;0;497120;0;497120;497120;500000;0;500000;500000
664;2550;0;2550;2550;0;0;0;0;0;0;0;0;0;0;0;0;497450;0;497450;497450;500000;0;500000;500000
665;2590;0;2590;2590;0;0;0;0;0;0;0;0;0;0;0;0;497410;0;497410;497410;500000;0;500000;500000
666;2580;0;2580;2580;0;0;0;0;0;0;0;0;0;0;0;0;497420;0;497420;497420;500000;0;500000;500000
667;2425;0;2425;2425;0;0;0;0;0;0;0;0;0;0;0;0;497575;0;497575;497575;500000;0;500000;500000
668;2660;0;2660;2660;0;0;0;0;0;0;0;0;0;0;0;0;497340;0;497340;497340;500000;0;500000;500000
669;2580;0;2580;2580;0;0;0;0;0;0;0;0;0;0;0;0;497420;0;497420;497420;500000;0;500000;500000
670;2645;0;2645;2645;0;0;0;0;0;0;0;0;0;0;0;0;497360;0;497360;497360;500000;0;500000;500000
671;2565;0;2565;2565;0;0;0;0;0;0;0;0;0;0;0;0;497430;0;497430;497430;500000;0;500000;500000
672;2480;0;2480;2480;0;0;0;0;0;0;0;0;0;0;0;0;497520;0;497520;497520;500000;0;500000;500000
673;2550;0;2550;2550;0;0;0;0;0;0;0;0;0;0;0;0;497450;0;497450;497450;500000;0;500000;500000
674;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
675;2585;0;2585;2585;0;0;0;0;0;0;0;0;0;0;0;0;497415;0;497415;497415;500000;0;500000;500000
676;2610;0;2610;2610;0;0;0;0;0;0;0;0;0;0;0;0;497390;0;497390;497390;500000;0;500000;500000
677;2680;0;2680;2680;0;0;0;0;0;0;0;0;0;0;0;0;497320;0;497320;497320;500000;0;500000;500000
678;2555;0;2555;2555;0;0;0;0;0;0;0;0;0;0;0;0;497445;0;497445;497445;500000;0;500000;500000
679;2750;0;2750;2750;0;0;0;0;0;0;0;0;0;0;0;0;497250;0;497250;497250;500000;0;500000;500000
680;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
681;2350;0;2350;2350;0;0;0;0;0;0;0;0;0;0;0;0;497650;0;497650;497650;500000;0;500000;500000
682;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
683;2215;0;2215;2215;0;0;0;0;0;0;0;0;0;0;0;0;497785;0;497785;497785;500000;0;500000;500000
684;2510;0;2510;2510;0;0;0;0;0;0;0;0;0;0;0;0;497490;0;497490;497490;500000;0;500000;500000
685;2485;0;2485;2485;0;0;0;0;0;0;0;0;0;0;0;0;497515;0;497515;497515;500000;0;500000;500000
686;2590;0;2590;2590;0;0;0;0;0;0;0;0;0;0;0;0;497410;0;497410;497410;500000;0;500000;500000
687;2525;0;2525;2525;0;0;0;0;0;0;0;0;0;0;0;0;497475;0;497475;497475;500000;0;500000;500000
688;2635;0;2635;2635;0;0;0;0;0;0;0;0;0;0;0;0;497365;0;497365;497365;500000;0;500000;500000
689;2565;0;2565;2565;0;0;0;0;0;0;0;0;0;0;0;0;497435;0;497435;497435;500000;0;500000;500000
690;2355;0;2355;2355;0;0;0;0;0;0;0;0;0;0;0;0;497645;0;497645;497645;500000;0;500000;500000
691;2490;0;2490;2490;0;0;0;0;0;0;0;0;0;0;0;0;497510;0;497510;497510;500000;0;500000;500000
692;2475;0;2475;2475;0;0;0;0;0;0;0;0;0;0;0;0;497525;0;497525;497525;500000;0;500000;500000
693;2695;0;2695;2695;0;0;0;0;0;0;0;0;0;0;0;0;497305;0;497305;497305;500000;0;500000;500000
694;2705;0;2705;2705;0;0;0;0;0;0;0;0;0;0;0;0;497295;0;497295;497295;500000;0;500000;500000
695;2430;0;2430;2430;0;0;0;0;0;0;0;0;0;0;0;0;497570;0;497570;497570;500000;0;500000;500000
696;2610;0;2610;2610;0;0;0;0;0;0;0;0;0;0;0;0;497390;0;497390;497390;500000;0;500000;500000
697;2440;0;2440;2440;0;0;0;0;0;0;0;0;0;0;0;0;497560;0;497560;497560;500000;0;500000;500000
698;2655;0;2655;2655;0;0;0;0;0;0;0;0;0;0;0;0;497345;0;497345;497345;500000;0;500000;500000
699;2735;0;2735;2735;0;0;0;0;0;0;0;0;0;0;0;0;497265;0;497265;497265;500000;0;500000;500000
700;2735;0;2735;2735;0;0;0;0;0;0;0;0;0;0;0;0;497265;0;497265;497265;500000;0;500000;500000
701;2455;0;2455;2455;0;0;0;0;0;0;0;0;0;0;0;0;497545;0;497545;497545;500000;0;500000;500000
702;2520;0;2520;2520;0;0;0;0;0;0;0;0;0;0;0;0;497480;0;497480;497480;500000;0;500000;500000
703;2615;0;2615;2615;0;0;0;0;0;0;0;0;0;0;0;0;497385;0;497385;497385;500000;0;500000;500000
704;2420;0;2420;2420;0;0;0;0;0;0;0;0;0;0;0;0;497580;0;497580;497580;500000;0;500000;500000
705;2535;0;2535;2535;0;0;0;0;0;0;0;0;0;0;0;0;497465;0;497465;497465;500000;0;500000;500000
706;2385;0;2385;2385;0;0;0;0;0;0;0;0;0;0;0;0;497615;0;497615;497615;500000;0;500000;500000
707;2505;0;2505;2505;0;0;0;0;0;0;0;0;0;0;0;0;497495;0;497495;497495;500000;0;500000;500000
708;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
709;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
710;2415;0;2415;2415;0;0;0;0;0;0;0;0;0;0;0;0;497585;0;497585;497585;500000;0;500000;500000
711;2510;0;2510;2510;0;0;0;0;0;0;0;0;0;0;0;0;497490;0;497490;497490;500000;0;500000;500000
712;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
713;2525;0;2525;2525;0;0;0;0;0;0;0;0;0;0;0;0;497475;0;497475;497475;500000;0;500000;500000
714;2500;0;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;497500;0;497500;497500;500000;0;500000;500000
715;2600;0;2600;2600;0;0;0;0;0;0;0;0;0;0;0;0;497400;0;497400;497400;500000;0;500000;500000
716;2610;0;2610;2610;0;0;0;0;0;0;0;0;0;0;0;0;497390;0;497390;497390;500000;0;500000;500000
717;2390;0;2390;2390;0;0;0;0;0;0;0;0;0;0;0;0;497610;0;497610;497610;500000;0;500000;500000
718;2550;0;2550;2550;0;0;0;0;0;0;0;0;0;0;0;0;497450;0;497450;497450;500000;0;500000;500000
719;2740;0;2740;2740;0;0;0;0;0;0;0;0;0;0;0;0;497260;0;497260;497260;500000;0;500000;500000
720;2310;0;2310;2310;0;0;0;0;0;0;0;0;0;0;0;0;497690;0;497690;497690;500000;0;500000;500000
721;2330;0;2330;2330;0;0;0;0;0;0;0;0;0;0;0;0;497670;0;497670;497670;500000;0;500000;500000
722;3055;0;3055;3055;0;0;0;0;0;0;0;0;0;0;0;0;496945;0;496945;496945;500000;0;500000;500000
723;2615;0;2615;2615;0;0;0;0;0;0;0;0;0;0;0;0;497385;0;497385;497385;500000;0;500000;500000
724;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
725;2430;0;2430;2430;0;0;0;0;0;0;0;0;0;0;0;0;497570;0;497570;497570;500000;0;500000;500000
726;2620;0;2620;2620;0;0;0;0;0;0;0;0;0;0;0;0;497380;0;497380;497380;500000;0;500000;500000
727;2590;0;2590;2590;0;0;0;0;0;0;0;0;0;0;0;0;497410;0;497410;497410;500000;0;500000;500000
728;2900;0;2900;2900;0;0;0;0;0;0;0;0;0;0;0;0;497100;0;497100;497100;500000;0;500000;500000
729;2585;0;2585;2585;0;0;0;0;0;0;0;0;0;0;0;0;497415;0;497415;497415;500000;0;500000;500000
730;2530;0;2530;2530;0;0;0;0;0;0;0;0;0;0;0;0;497470;0;497470;497470;500000;0;500000;500000
731;2860;0;2860;2860;0;0;0;0;0;0;0;0;0;0;0;0;497140;0;497140;497140;500000;0;500000;500000
732;2540;0;2540;2540;0;0;0;0;0;0;0;0;0;0;0;0;497460;0;497460;497460;500000;0;500000;500000
733;2505;0;2505;2505;0;0;0;0;0;0;0;0;0;0;0;0;497495;0;497495;497495;500000;0;500000;500000
734;2410;0;2410;2410;0;0;0;0;0;0;0;0;0;0;0;0;497590;0;497590;497590;500000;0;500000;500000
735;2690;0;2690;2690;0;0;0;0;0;0;0;0;0;0;0;0;497310;0;497310;497310;500000;0;500000;500000
736;2685;0;2685;2685;0;0;0;0;0;0;0;0;0;0;0;0;497315;0;497315;497315;500000;0;500000;500000
737;2500;0;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;497500;0;497500;497500;500000;0;500000;500000
738;2505;0;2505;2505;0;0;0;0;0;0;0;0;0;0;0;0;497495;0;497495;497495;500000;0;500000;500000
739;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
740;2430;0;2430;2430;0;0;0;0;0;0;0;0;0;0;0;0;497570;0;497570;497570;500000;0;500000;500000
741;2640;0;2640;2640;0;0;0;0;0;0;0;0;0;0;0;0;497360;0;497360;497360;500000;0;500000;500000
742;2660;0;2660;2660;0;0;0;0;0;0;0;0;0;0;0;0;497340;0;497340;497340;500000;0;500000;500000
743;2615;0;2615;2615;0;0;0;0;0;0;0;0;0;0;0;0;497385;0;497385;497385;500000;0;500000;500000
744;2485;0;2485;2485;0;0;0;0;0;0;0;0;0;0;0;0;497515;0;497515;497515;500000;0;500000;500000
745;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
746;2620;0;2620;2620;0;0;0;0;0;0;0;0;0;0;0;0;497380;0;497380;497380;500000;0;500000;500000
747;2720;0;2720;2720;0;0;0;0;0;0;0;0;0;0;0;0;497280;0;497280;497280;500000;0;500000;500000
748;2655;0;2655;2655;0;0;0;0;0;0;0;0;0;0;0;0;497345;0;497345;497345;500000;0;500000;500000
749;2560;0;2560;2560;0;0;0;0;0;0;0;0;0;0;0;0;497440;0;497440;497440;500000;0;500000;500000
750;2685;0;2685;2685;0;0;0;0;0;0;0;0;0;0;0;0;497315;0;497315;497315;500000;0;500000;500000
751;2585;0;2585;2585;0;0;0;0;0;0;0;0;0;0;0;0;497415;0;497415;497415;500000;0;500000;500000
752;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
753;2520;0;2520;2520;0;0;0;0;0;0;0;0;0;0;0;0;497480;0;497480;497480;500000;0;500000;500000
754;2660;0;2660;2660;0;0;0;0;0;0;0;0;0;0;0;0;497340;0;497340;497340;500000;0;500000;500000
755;2410;0;2410;2410;0;0;0;0;0;0;0;0;0;0;0;0;497590;0;497590;497590;500000;0;500000;500000
756;2505;0;2505;2505;0;0;0;0;0;0;0;0;0;0;0;0;497495;0;497495;497495;500000;0;500000;500000
757;2440;0;2440;2440;0;0;0;0;0;0;0;0;0;0;0;0;497560;0;497560;497560;500000;0;500000;500000
758;2630;0;2630;2630;0;0;0;0;0;0;0;0;0;0;0;0;497370;0;497370;497370;500000;0;500000;500000
759;2625;0;2625;2625;0;0;0;0;0;0;0;0;0;0;0;0;497375;0;497375;497375;500000;0;500000;500000
760;2360;0;2360;2360;0;0;0;0;0;0;0;0;0;0;0;0;497640;0;497640;497640;500000;0;500000;500000
761;2670;0;2670;2670;0;0;0;0;0;0;0;0;0;0;0;0;497330;0;497330;497330;500000;0;500000;500000
762;2675;0;2675;2675;0;0;0;0;0;0;0;0;0;0;0;0;497325;0;497325;497325;500000;0;500000;500000
763;2415;0;2415;2415;0;0;0;0;0;0;0;0;0;0;0;0;497585;0;497585;497585;500000;0;500000;500000
764;2535;0;2535;2535;0;0;0;0;0;0;0;0;0;0;0;0;497465;0;497465;497465;500000;0;500000;500000
765;2595;0;2595;2595;0;0;0;0;0;0;0;0;0;0;0;0;497405;0;497405;497405;500000;0;500000;500000
766;2620;0;2620;2620;0;0;0;0;0;0;0;0;0;0;0;0;497380;0;497380;497380;500000;0;500000;500000
767;2585;0;2585;2585;0;0;0;0;0;0;0;0;0;0;0;0;497415;0;497415;497415;500000;0;500000;500000
768;2535;0;2535;2535;0;0;0;0;0;0;0;0;0;0;0;0;497465;0;497465;497465;500000;0;500000;500000
769;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
770;2540;0;2540;2540;0;0;0;0;0;0;0;0;0;0;0;0;497460;0;497460;497460;500000;0;500000;500000
771;2785;0;2785;2785;0;0;0;0;0;0;0;0;0;0;0;0;497215;0;497215;497215;500000;0;500000;500000
772;2555;0;2555;2555;0;0;0;0;0;0;0;0;0;0;0;0;497445;0;497445;497445;500000;0;500000;500000
773;2645;0;2645;2645;0;0;0;0;0;0;0;0;0;0;0;0;497355;0;497355;497355;500000;0;500000;500000
774;2420;0;2420;2420;0;0;0;0;0;0;0;0;0;0;0;0;497580;0;497580;497580;500000;0;500000;500000
775;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
776;2590;0;2590;2590;0;0;0;0;0;0;0;0;0;0;0;0;497410;0;497410;497410;500000;0;500000;500000
777;2620;0;2620;2620;0;0;0;0;0;0;0;0;0;0;0;0;497380;0;497380;497380;500000;0;500000;500000
778;2350;0;2350;2350;0;0;0;0;0;0;0;0;0;0;0;0;497650;0;497650;497650;500000;0;500000;500000
779;2680;0;2680;2680;0;0;0;0;0;0;0;0;0;0;0;0;497320;0;497320;497320;500000;0;500000;500000
780;2530;0;2530;2530;0;0;0;0;0;0;0;0;0;0;0;0;497470;0;497470;497470;500000;0;500000;500000
781;2470;0;2470;2470;0;0;0;0;0;0;0;0;0;0;0;0;497530;0;497530;497530;500000;0;500000;500000
782;2550;0;2550;2550;0;0;0;0;0;0;0;0;0;0;0;0;497450;0;497450;497450;500000;0;500000;500000
783;2440;0;2440;2440;0;0;0;0;0;0;0;0;0;0;0;0;497560;0;497560;497560;500000;0;500000;500000
784;2635;0;2635;2635;0;0;0;0;0;0;0;0;0;0;0;0;497365;0;497365;497365;500000;0;500000;500000
785;2680;0;2680;2680;0;0;0;0;0;0;0;0;0;0;0;0;497320;0;497320;497320;500000;0;500000;500000
786;2360;0;2360;2360;0;0;0;0;0;0;0;0;0;0;0;0;497640;0;497640;497640;500000;0;500000;500000
787;2220;0;2220;2220;0;0;0;0;0;0;0;0;0;0;0;0;497780;0;497780;497780;500000;0;500000;500000
788;2625;0;2625;2625;0;0;0;0;0;0;0;0;0;0;0;0;497375;0;497375;497375;500000;0;500000;500000
789;2430;0;2430;2430;0;0;0;0;0;0;0;0;0;0;0;0;497570;0;497570;497570;500000;0;500000;500000
790;2585;0;2585;2585;0;0;0;0;0;0;0;0;0;0;0;0;497415;0;497415;497415;500000;0;500000;500000
791;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
792;2450;0;2450;2450;0;0;0;0;0;0;0;0;0;0;0;0;497550;0;497550;497550;500000;0;500000;500000
793;2555;0;2555;2555;0;0;0;0;0;0;0;0;0;0;0;0;497445;0;497445;497445;500000;0;500000;500000
794;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
795;2470;0;2470;2470;0;0;0;0;0;0;0;0;0;0;0;0;497530;0;497530;497530;500000;0;500000;500000
796;2510;0;2510;2510;0;0;0;0;0;0;0;0;0;0;0;0;497490;0;497490;497490;500000;0;500000;500000
797;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
798;2565;0;2565;2565;0;0;0;0;0;0;0;0;0;0;0;0;497435;0;497435;497435;500000;0;500000;500000
799;2665;0;2665;2665;0;0;0;0;0;0;0;0;0;0;0;0;497335;0;497335;497335;500000;0;500000;500000
800;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
801;2630;0;2630;2630;0;0;0;0;0;0;0;0;0;0;0;0;497370;0;497370;497370;500000;0;500000;500000
802;2445;0;2445;2445;0;0;0;0;0;0;0;0;0;0;0;0;497555;0;497555;497555;500000;0;500000;500000
803;2465;0;2465;2465;0;0;0;0;0;0;0;0;0;0;0;0;497535;0;497535;497535;500000;0;500000;500000
804;2770;0;2770;2770;0;0;0;0;0;0;0;0;0;0;0;0;497230;0;497230;497230;500000;0;500000;500000
805;2535;0;2535;2535;0;0;0;0;0;0;0;0;0;0;0;0;497465;0;497465;497465;500000;0;500000;500000
806;2640;0;2640;2640;0;0;0;0;0;0;0;0;0;0;0;0;497360;0;497360;497360;500000;0;500000;500000
807;2570;0;2570;2570;0;0;0;0;0;0;0;0;0;0;0;0;497430;0;497430;497430;500000;0;500000;500000
808;2805;0;2805;2805;0;0;0;0;0;0;0;0;0;0;0;0;497195;0;497195;497195;500000;0;500000;500000
809;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
810;2425;0;2425;2425;0;0;0;0;0;0;0;0;0;0;0;0;497575;0;497575;497575;500000;0;500000;500000
811;2530;0;2530;2530;0;0;0;0;0;0;0;0;0;0;0;0;497470;0;497470;497470;500000;0;500000;500000
812;2615;0;2615;2615;0;0;0;0;0;0;0;0;0;0;0;0;497385;0;497385;497385;500000;0;500000;500000
813;2510;0;2510;2510;0;0;0;0;0;0;0;0;0;0;0;0;497490;0;497490;497490;500000;0;500000;500000
814;2580;0;2580;2580;0;0;0;0;0;0;0;0;0;0;0;0;497420;0;497420;497420;500000;0;500000;500000
815;2385;0;2385;2385;0;0;0;0;0;0;0;0;0;0;0;0;497615;0;497615;497615;500000;0;500000;500000
816;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
817;2620;0;2620;2620;0;0;0;0;0;0;0;0;0;0;0;0;497380;0;497380;497380;500000;0;500000;500000
818;2300;0;2300;2300;0;0;0;0;0;0;0;0;0;0;0;0;497700;0;497700;497700;500000;0;500000;500000
819;2535;0;2535;2535;0;0;0;0;0;0;0;0;0;0;0;0;497465;0;497465;497465;500000;0;500000;500000
820;2575;0;2575;2575;0;0;0;0;0;0;0;0;0;0;0;0;497425;0;497425;497425;500000;0;500000;500000
821;2545;0;2545;2545;0;0;0;0;0;0;0;0;0;0;0;0;497455;0;497455;497455;500000;0;500000;500000
822;2480;0;2480;2480;0;0;0;0;0;0;0;0;0;0;0;0;497520;0;497520;497520;500000;0;500000;500000
823;2515;0;2515;2515;0;0;0;0;0;0;0;0;0;0;0;0;497485;0;497485;497485;500000;0;500000;500000
824;2535;0;2535;2535;0;0;0;0;0;0;0;0;0;0;0;0;497465;0;497465;497465;500000;0;500000;500000
825;2470;0;2470;2470;0;0;0;0;0;0;0;0;0;0;0;0;497530;0;497530;497530;500000;0;500000;500000
826;2505;0;2505;2505;0;0;0;0;0;0;0;0;0;0;0;0;497495;0;497495;497495;500000;0;500000;500000
827;2455;0;2455;2455;0;0;0;0;0;0;0;0;0;0;0;0;497545;0;497545;497545;500000;0;500000;500000
828;2665;0;2665;2665;0;0;0;0;0;0;0;0;0;0;0;0;497335;0;497335;497335;500000;0;500000;500000
829;2455;0;2455;2455;0;0;0;0;0;0;0;0;0;0;0;0;497545;0;497545;497545;500000;0;500000;500000
830;2560;0;2560;2560;0;0;0;0;0;0;0;0;0;0;0;0;497440;0;497440;497440;500000;0;500000;500000
831;2735;0;2735;2735;0;0;0;0;0;0;0;0;0;0;0;0;497265;0;497265;497265;500000;0;500000;500000
832;2540;0;2540;2540;0;0;0;0;0;0;0;0;0;0;0;0;497460;0;497460;497460;500000;0;500000;500000
833;2790;0;2790;2790;0;0;0;0;0;0;0;0;0;0;0;0;497210;0;497210;497210;500000;0;500000;500000
834;2645;0;2645;2645;0;0;0;0;0;0;0;0;0;0;0;0;497355;0;497355;497355;500000;0;500000;500000
835;2645;0;2645;2645;0;0;0;0;0;0;0;0;0;0;0;0;497355;0;497355;497355;500000;0;500000;500000
836;2625;0;2625;2625;0;0;0;0;0;0;0;0;0;0;0;0;497375;0;497375;497375;500000;0;500000;500000
837;2545;0;2545;2545;0;0;0;0;0;0;0;0;0;0;0;0;497455;0;497455;497455;500000;0;500000;500000
838;2500;0;2500;2500;0;0;0;0;0;0;0;0;0;0;0;0;497500;0;497500;497500;500000;0;500000;500000
839;2675;0;2675;2675;0;0;0;0;0;0;0;0;0;0;0;0;497325;0;497325;497325;500000;0;500000;500000
840;2505;0;2505;2505;0;0;0;0;0;0;0;0;0;0;0;0;497495;0;497495;497495;500000;0;500000;500000
841;2615;0;2615;2615;0;0;0;0;0;0;0;0;0;0;0;0;497385;0;497385;497385;500000;0;500000;500000
842;2610;0;2610;2610;0;0;0;0;0;0;0;0;0;0;0;0;497390;0;497390;497390;500000;0;500000;500000
843;2710;0;2710;2710;0;0;0;0;0;0;0;0;0;0;0;0;497290;0;497290;497290;500000;0;500000;500000
844;2520;0;2520;2520;0;0;0;0;0;0;0;0;0;0;0;0;497480;0;497480;497480;500000;0;500000;500000
845;2505;0;2505;2505;0;0;0;0;0;0;0;0;0;0;0;0;497495;0;497495;497495;500000;0;500000;500000
846;2735;0;2735;2735;0;0;0;0;0;0;0;0;0;0;0;0;497265;0;497265;497265;500000;0;500000;500000
847;2665;0;2665;2665;0;0;0;0;0;0;0;0;0;0;0;0;497335;0;497335;497335;500000;0;500000;500000
848;2555;0;2555;2555;0;0;0;0;0;0;0;0;0;0;0;0;497445;0;497445;497445;500000;0;500000;500000
849;2415;0;2415;2415;0;0;0;0;0;0;0;0;0;0;0;0;497585;0;497585;497585;500000;0;500000;500000
850;2525;0;2525;2525;0;0;0;0;0;0;0;0;0;0;0;0;497475;0;497475;497475;500000;0;500000;500000
851;2460;0;2460;2460;0;0;0;0;0;0;0;0;0;0;0;0;497540;0;497540;497540;500000;0;500000;500000
852;2535;0;2535;2535;0;0;0;0;0;0;0;0;0;0;0;0;497465;0;497465;497465;500000;0;500000;500000
853;2605;0;2605;2605;0;0;0;0;0;0;0;0;0;0;0;0;497395;0;497395;497395;500000;0;500000;500000
854;2610;0;2610;2610;0;0;0;0;0;0;0;0;0;0;0;0;497390;0;497390;497390;500000;0;500000;500000
855;2675;0;2675;2675;0;0;0;0;0;0;0;0;0;0;0;0;497325;0;497325;497325;500000;0;500000;500000
856;2670;0;2670;2670;0;0;0;0;0;0;0;0;0;0;0;0;497330;0;497330;497330;500000;0;500000;500000
857;2645;0;2645;2645;0;0;0;0;0;0;0;0;0;0;0;0;497355;0;497355;497355;500000;0;500000;500000
858;2685;0;2685;2685;0;0;0;0;0;0;0;0;0;0;0;0;497315;0;497315;497315;500000;0;500000;500000
859;2555;0;2555;2555;0;0;0;0;0;0;0;0;0;0;0;0;497445;0;497445;497445;500000;0;500000;500000
860;2640;0;2640;2640;0;0;0;0;0;0;0;0;0;0;0;0;497360;0;497360;497360;500000;0;500000;500000
861;2795;0;2795;2795;0;0;0;0;0;0;0;0;0;0;0;0;497205;0;497205;497205;500000;0;500000;500000
862;2585;0;2585;2585;0;0;0;0;0;0;0;0;0;0;0;0;497415;0;497415;497415;500000;0;500000;500000
