Filename;ARMBV2.csv
Start Date;2025 02 21 / 19:13:44
Stop Date;2025 02 21 / 19:38:11
Serial Number;1551030J010
Identifier;id210

Setup;
Detector Mode;Internal Gating
Efficiency;15;%
Gate Width;6.03;ns
Trigger Delay;0.00;ns
Dead Time;0.10;us
Frequency;200000;Hz

Counting mode;Frequency
Integration time;1.0;s

Period;Detection;Detection Standard Deviation;Detection Min;Detection Max;Auxiliary1;Auxiliary1 Standard Deviation;Auxiliary1 Min;Auxiliary1 Max;Auxiliary2;Auxiliary2 Standard Deviation;Auxiliary2 Min;Auxiliary2 Max;Auxiliary1&2;Auxiliary1&2 Standard Deviation;Auxiliary1&2 Min;Auxiliary1&2 Max;Gate;Gate Standard Deviation;Gate Min;Gate Max;Clock;Clock Standard Deviation;Clock Min;Clock Max
210;158;20.149442;120;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
211;173;20.396078;145;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
212;152;38.807216;110;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
213;192;21.354157;170;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
214;204;32.15587;145;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
215;158;6.78233;145;165;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
216;165;17.888544;140;190;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
217;186;37.735925;130;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
218;188;25.41653;150;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
219;164;19.849433;140;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
220;184;31.685959;125;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
221;194;30.232433;160;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
222;164;24.779023;145;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
223;175;18.708287;150;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
224;187;35.44009;145;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
225;170;22.803509;135;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
226;187;33.704599;150;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
227;168;22.271057;135;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
228;175;20;145;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
229;204;23.958297;175;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
230;186;23.537205;155;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
231;193;27.12932;160;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
232;158;6.78233;150;170;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
233;167;23.790755;140;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
234;175;21.679483;145;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
235;194;28.879058;165;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
236;156;27.45906;125;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
237;173;39.319207;100;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
238;174;13.928388;160;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
239;192;30.099834;145;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
240;167;13.638182;145;185;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
241;174;23.323808;140;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
242;204;14.282857;185;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
243;183;27.12932;145;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
244;166;17.435596;145;185;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
245;168;19.646883;145;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
246;194;13.928388;170;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
247;164;16.8523;135;185;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
248;166;23.323808;135;185;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
249;150;17.320508;125;170;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
250;202;36.276714;165;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
251;199;14.96663;180;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
252;203;30.594117;160;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
253;202;12.884099;180;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
254;173;35.014283;115;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
255;183;27.12932;135;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
256;164;24.166092;130;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
257;165;40.373258;95;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
258;202;52.019227;130;275;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
259;158;14.3527;140;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
260;213;31.874755;165;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
261;159;24.779023;115;190;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
262;187;10.29563;175;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
263;173;25.41653;130;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
264;160;30.495901;115;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
265;172;8.1240384;160;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
266;197;36.959437;160;255;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
267;201;19.849433;175;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
268;165;27.386128;125;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
269;192;28.213472;145;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
270;227;42.023803;165;295;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
271;200;38.600518;135;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
272;183;14.696938;160;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
273;171;13.928388;145;185;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
274;177;30.265492;130;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
275;188;13.638182;170;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
276;166;31.368774;120;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
277;170;10.488088;150;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
278;179;16.8523;160;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
279;187;21.817424;160;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
280;188;29.427878;150;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
281;177;48.020829;125;265;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
282;186;38.910153;130;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
283;175;14.832397;160;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
284;195;43.703547;150;275;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
285;175;14.142136;150;190;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
286;172;20.149442;145;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
287;175;17.888544;160;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
288;174;13.56466;160;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
289;171;22.226111;140;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
290;181;22.891046;150;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
291;180;24.083189;135;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
292;194;37.336309;155;265;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
293;199;19.33908;165;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
294;184;31.208973;130;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
295;197;26.758176;160;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
296;180;17.606817;160;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
297;193;29.765752;145;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
298;174;18;150;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
299;183;22.045408;165;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
300;171;16.248077;150;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
301;201;31.527766;165;255;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
302;199;24.576411;160;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
303;197;34.871192;155;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
304;171;41.641326;95;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
305;184;19.33908;165;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
306;179;19.595918;150;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
307;177;28.035692;140;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
308;189;22;150;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
309;194;39.92493;140;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
310;161;27.45906;140;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
311;194;24.372115;165;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
312;164;11.575837;145;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
313;176;32.465366;120;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
314;171;29.051678;130;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
315;194;36.523965;135;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
316;197;16;170;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
317;178;29.086079;155;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
318;189;17.720045;160;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
319;199;21.071308;180;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
320;186;14.96663;175;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
321;187;32.649655;150;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
322;185;33.615473;135;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
323;184;18.547237;170;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
324;177;26.570661;145;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
325;181;18.275667;150;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
326;169;13.190906;160;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
327;172;23.151674;140;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
328;160;17.029386;140;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
329;189;10.677078;170;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
330;191;5.8309519;185;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
331;178;26.570661;160;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
332;178;9.2736185;165;190;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
333;172;33.256578;115;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
334;193;23.151674;150;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
335;170;20.248457;145;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
336;177;32.496154;150;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
337;168;22.494444;145;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
338;189;46.946778;125;260;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
339;162;18.05547;140;185;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
340;195;27.018512;170;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
341;196;28.530685;150;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
342;195;34.351128;160;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
343;181;40.914545;130;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
344;190;32.093613;145;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
345;175;24.899799;140;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
346;194;38.262253;160;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
347;196;15.937377;170;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
348;187;14.3527;170;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
349;195;24.698178;150;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
350;171;26.532998;130;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
351;180;16.733201;155;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
352;194;15.937377;170;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
353;186;23.537205;155;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
354;187;15.033296;160;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
355;215;17.606817;195;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
356;187;18.601075;155;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
357;211;14.282857;190;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
358;170;24.289916;140;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
359;169;25.179357;135;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
360;205;34.496377;140;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
361;193;28.390139;150;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
362;189;25.179357;150;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
363;186;23.958297;155;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
364;188;32.802439;145;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
365;167;17.204651;140;190;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
366;188;18.601075;160;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
367;199;32.310989;170;260;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
368;168;21.817424;125;185;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
369;188;12.489996;175;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
370;183;43.428102;125;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
371;213;37.762415;175;285;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
372;192;33.105891;155;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
373;209;13.928388;190;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
374;175;25.298221;155;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
375;168;8.1240384;160;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
376;183;35.014283;130;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
377;179;22.671568;140;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
378;167;25.019992;130;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
379;177;22.271057;150;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
380;175;25.495098;135;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
381;203;21.587033;165;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
382;163;27.856777;120;200;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
383;173;24.207437;130;195;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
384;184;12;170;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
385;195;25.690465;170;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
386;199;43.289722;135;260;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
387;176;33.226495;130;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
388;170;21.679483;130;190;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
389;187;20.149442;150;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
390;174;33.823069;135;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
391;188;21.118712;165;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
392;188;32.031235;130;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
393;155;20.736441;125;180;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
394;199;25.96151;160;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
395;195;11.401754;185;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
396;177;38.935845;140;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
397;203;16.911535;185;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
398;218;31.240999;185;275;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
399;185;17.029386;160;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
400;200;31.464265;150;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
401;187;29.257478;145;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
402;184;36.523965;125;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
403;207;16.309506;190;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
404;186;17.435596;160;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
405;199;16.248077;170;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
406;210;21.679483;180;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
407;170;23.452079;145;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
408;202;35.014283;155;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
409;202;32.031235;145;240;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
410;201;34.554305;160;265;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
411;176;27.64055;125;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
412;197;24;155;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
413;197;14.3527;175;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
414;182;42.37924;115;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
415;208;29.086079;175;260;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
416;184;26.720778;140;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
417;157;31.717503;125;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
418;193;14.696938;170;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
419;199;25.179357;160;235;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
420;185;34.205263;125;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
421;180;24.289916;145;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
422;189;20.34699;155;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
423;169;35.128336;105;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
424;191;17.146428;165;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
425;177;36.551334;145;245;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
426;172;33.105891;115;205;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
427;182;28.035692;145;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
428;191;28.178006;140;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
429;178;43.886217;125;250;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
430;204;28;175;255;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
431;193;25.41653;165;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
432;192;30.265492;155;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
433;208;30.430248;175;260;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
434;171;31.208973;125;210;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
435;175;28.284271;150;230;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
436;179;29.051678;130;215;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
437;193;46.754679;150;255;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
438;180;28.106939;135;220;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
439;201;17.720045;170;225;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;200000;200000;200000;0;200000;200000
